zip,income_household_median,,,,,,,,,,,,,
21031,39.4874,,,,,,,,,,,,,
21032,39.03376,,,,,,,,,,,,,
21034,39.64905,,,,,,,,,,,,,
21035,38.93637,,,,,,,,,,,,,
21036,39.23416,,,,,,,,,,,,,
21037,38.91476,,,,,,,,,,,,,
21040,39.42953,,,,,,,,,,,,,
21042,39.27105,,,,,,,,,,,,,
21043,39.25759,,,,,,,,,,,,,
21044,39.21047,,,,,,,,,,,,,
21045,39.20622,,,,,,,,,,,,,
21046,39.17357,,,,,,,,,,,,,
21047,39.52818,,,,,,,,,,,,,
21048,39.49568,,,,,,,,,,,,,
21050,39.58569,,,,,,,,,,,,,
21051,39.4721,,,,,,,,,,,,,
21052,39.20238,,,,,,,,,,,,,
21053,39.69296,,,,,,,,,,,,,
21054,39.02624,,,,,,,,,,,,,
21056,39.07805,,,,,,,,,,,,,
21057,39.45111,,,,,,,,,,,,,
21060,39.16893,,,,,,,,,,,,,
21061,39.16116,,,,,,,,,,,,,
21071,39.48516,,,,,,,,,,,,,
21074,39.61746,,,,,,,,,,,,,
21075,39.20414,,,,,,,,,,,,,
21076,39.16856,,,,,,,,,,,,,
21077,39.1583,,,,,,,,,,,,,
21078,39.56911,,,,,,,,,,,,,
21082,39.48284,,,,,,,,,,,,,
21084,39.61659,,,,,,,,,,,,,
21085,39.44462,,,,,,,,,,,,,
21087,39.44728,,,,,,,,,,,,,
21090,39.20919,,,,,,,,,,,,,
21093,39.43773,,,,,,,,,,,,,
21102,39.68732,,,,,,,,,,,,,
21104,39.35044,,,,,,,,,,,,,
21105,39.71512,,,,,,,,,,,,,
21108,39.08932,,,,,,,,,,,,,
21111,39.57568,,,,,,,,,,,,,
21113,39.05448,,,,,,,,,,,,,
21114,39.00967,,,,,,,,,,,,,
21117,39.42719,,,,,,,,,,,,,
21120,39.64723,,,,,,,,,,,,,
21122,39.11631,,,,,,,,,,,,,
21128,39.40526,,,,,,,,,,,,,
21130,39.47495,,,,,,,,,,,,,
21131,39.50338,,,,,,,,,,,,,
21132,39.69601,,,,,,,,,,,,,
21133,39.37705,,,,,,,,,,,,,
21136,39.48851,,,,,,,,,,,,,
21140,38.95062,,,,,,,,,,,,,
21144,39.12058,,,,,,,,,,,,,
21146,39.07737,,,,,,,,,,,,,
21152,39.54905,,,,,,,,,,,,,
21153,39.41649,,,,,,,,,,,,,
21154,39.65314,,,,,,,,,,,,,
21155,39.57183,,,,,,,,,,,,,
21156,39.43752,,,,,,,,,,,,,
21157,39.54889,,,,,,,,,,,,,
21158,39.6466,,,,,,,,,,,,,
21160,39.70728,,,,,,,,,,,,,
21161,39.65983,,,,,,,,,,,,,
21162,39.39084,,,,,,,,,,,,,
21163,39.34024,,,,,,,,,,,,,
21201,39.29487,,,,,,,,,,,,,
21202,39.29705,,,,,,,,,,,,,
21204,39.40353,,,,,,,,,,,,,
21205,39.30227,,,,,,,,,,,,,
21206,39.33932,,,,,,,,,,,,,
21207,39.32417,,,,,,,,,,,,,
21208,39.38401,,,,,,,,,,,,,
21209,39.37261,,,,,,,,,,,,,
21210,39.35878,,,,,,,,,,,,,
21211,39.32857,,,,,,,,,,,,,
21212,39.3678,,,,,,,,,,,,,
21213,39.31501,,,,,,,,,,,,,
21214,39.35217,,,,,,,,,,,,,
21215,39.34578,,,,,,,,,,,,,
21216,39.3108,,,,,,,,,,,,,
21217,39.30701,,,,,,,,,,,,,
21218,39.33031,,,,,,,,,,,,,
21219,39.23097,,,,,,,,,,,,,
21220,39.345,,,,,,,,,,,,,
21221,39.29462,,,,,,,,,,,,,
21222,39.26424,,,,,,,,,,,,,
21223,39.28421,,,,,,,,,,,,,
21224,39.28309,,,,,,,,,,,,,
21225,39.22597,,,,,,,,,,,,,
21226,39.2078,,,,,,,,,,,,,
21227,39.24024,,,,,,,,,,,,,
21228,39.27272,,,,,,,,,,,,,
21229,39.28509,,,,,,,,,,,,,
21230,39.26651,,,,,,,,,,,,,
21231,39.28775,,,,,,,,,,,,,
21233,39.29244,,,,,,,,,,,,,
21234,39.395,,,,,,,,,,,,,
21236,39.38789,,,,,,,,,,,,,
21237,39.33938,,,,,,,,,,,,,
21239,39.36517,,,,,,,,,,,,,
21240,39.17483,,,,,,,,,,,,,
21244,39.3342,,,,,,,,,,,,,
21250,39.25558,,,,,,,,,,,,,
21251,39.34993,,,,,,,,,,,,,
21252,39.39413,,,,,,,,,,,,,
21285,39.3875,,,,,,,,,,,,,
21286,39.41374,,,,,,,,,,,,,
21287,39.29899,,,,,,,,,,,,,
21401,38.98967,,,,,,,,,,,,,
21402,38.98816,,,,,,,,,,,,,
21403,38.94433,,,,,,,,,,,,,
21405,39.02996,,,,,,,,,,,,,
21409,39.01968,,,,,,,,,,,,,
21502,39.64143,,,,,,,,,,,,,
21520,39.63661,,,,,,,,,,,,,
21521,39.55042,,,,,,,,,,,,,
21523,39.47956,,,,,,,,,,,,,
21524,39.70666,,,,,,,,,,,,,
21529,39.71692,,,,,,,,,,,,,
21530,39.68878,,,,,,,,,,,,,
21531,39.64862,,,,,,,,,,,,,
21532,39.65559,,,,,,,,,,,,,
21536,39.65619,,,,,,,,,,,,,
21538,39.40133,,,,,,,,,,,,,
21539,39.59828,,,,,,,,,,,,,
21540,39.47659,,,,,,,,,,,,,
21541,39.55727,,,,,,,,,,,,,
21542,39.59114,,,,,,,,,,,,,
21543,39.64157,,,,,,,,,,,,,
21545,39.6991,,,,,,,,,,,,,
21550,39.39107,,,,,,,,,,,,,
21555,39.58777,,,,,,,,,,,,,
21557,39.5191,,,,,,,,,,,,,
21560,39.56508,,,,,,,,,,,,,
21561,39.49976,,,,,,,,,,,,,
21562,39.50326,,,,,,,,,,,,,
21601,38.79275,,,,,,,,,,,,,
21607,39.13398,,,,,,,,,,,,,
21610,39.3652,,,,,,,,,,,,,
21612,38.74928,,,,,,,,,,,,,
21613,38.49537,,,,,,,,,,,,,
21617,39.04985,,,,,,,,,,,,,
21619,38.95285,,,,,,,,,,,,,
21620,39.20667,,,,,,,,,,,,,
21622,38.40821,,,,,,,,,,,,,
21623,39.11915,,,,,,,,,,,,,
21624,38.83407,,,,,,,,,,,,,
21625,38.86925,,,,,,,,,,,,,
21626,38.33902,,,,,,,,,,,,,
21627,38.23528,,,,,,,,,,,,,
21628,39.23577,,,,,,,,,,,,,
21629,38.86111,,,,,,,,,,,,,
21631,38.58784,,,,,,,,,,,,,
21632,38.72287,,,,,,,,,,,,,
21634,38.27995,,,,,,,,,,,,,
21635,39.34006,,,,,,,,,,,,,
21636,39.0261,,,,,,,,,,,,,
21638,38.94513,,,,,,,,,,,,,
21639,38.96533,,,,,,,,,,,,,
21640,39.07036,,,,,,,,,,,,,
21641,38.91696,,,,,,,,,,,,,
21643,38.6442,,,,,,,,,,,,,
21644,39.11728,,,,,,,,,,,,,
21645,39.31979,,,,,,,,,,,,,
21647,38.80114,,,,,,,,,,,,,
21648,38.4966,,,,,,,,,,,,,
21649,39.1366,,,,,,,,,,,,,
21650,39.31286,,,,,,,,,,,,,
21651,39.25821,,,,,,,,,,,,,
21652,38.72028,,,,,,,,,,,,,
21653,38.74704,,,,,,,,,,,,,
21654,38.6908,,,,,,,,,,,,,
21655,38.74601,,,,,,,,,,,,,
21657,38.9534,,,,,,,,,,,,,
21658,38.94071,,,,,,,,,,,,,
21659,38.57442,,,,,,,,,,,,,
21660,38.95534,,,,,,,,,,,,,
21661,39.12905,,,,,,,,,,,,,
21662,38.7136,,,,,,,,,,,,,
21663,38.78333,,,,,,,,,,,,,
21664,38.6081,,,,,,,,,,,,,
21665,38.75158,,,,,,,,,,,,,
21666,38.93956,,,,,,,,,,,,,
21667,39.34377,,,,,,,,,,,,,
21668,39.18967,,,,,,,,,,,,,
21669,38.45897,,,,,,,,,,,,,
21671,38.69658,,,,,,,,,,,,,
21672,38.27707,,,,,,,,,,,,,
21673,38.65235,,,,,,,,,,,,,
21675,38.29011,,,,,,,,,,,,,
21676,38.78628,,,,,,,,,,,,,
21677,38.48454,,,,,,,,,,,,,
21678,39.30889,,,,,,,,,,,,,
21679,38.91722,,,,,,,,,,,,,
21701,39.44729,,,,,,,,,,,,,
21702,39.48019,,,,,,,,,,,,,
21703,39.36961,,,,,,,,,,,,,
21704,39.3506,,,,,,,,,,,,,
21705,39.40887,,,,,,,,,,,,,
21710,39.29652,,,,,,,,,,,,,
21711,39.66808,,,,,,,,,,,,,
21713,39.52618,,,,,,,,,,,,,
21714,39.41059,,,,,,,,,,,,,
21715,39.37879,,,,,,,,,,,,,
21716,39.31798,,,,,,,,,,,,,
21717,39.33865,,,,,,,,,,,,,
21718,39.39343,,,,,,,,,,,,,
21719,39.70501,,,,,,,,,,,,,
21722,39.66575,,,,,,,,,,,,,
21723,39.32825,,,,,,,,,,,,,
21727,39.68865,,,,,,,,,,,,,
21733,39.55004,,,,,,,,,,,,,
21734,39.60583,,,,,,,,,,,,,
21737,39.2543,,,,,,,,,,,,,
21738,39.27973,,,,,,,,,,,,,
21740,39.63233,,,,,,,,,,,,,
21742,39.67363,,,,,,,,,,,,,
21746,39.56591,,,,,,,,,,,,,
21750,39.68698,,,,,,,,,,,,,
21754,39.33684,,,,,,,,,,,,,
21755,39.36101,,,,,,,,,,,,,
21756,39.45758,,,,,,,,,,,,,
21757,39.59902,,,,,,,,,,,,,
21758,39.34567,,,,,,,,,,,,,
21762,39.48058,,,,,,,,,,,,,
21766,39.65928,,,,,,,,,,,,,
21767,39.69773,,,,,,,,,,,,,
21769,39.44582,,,,,,,,,,,,,
21770,39.35245,,,,,,,,,,,,,
21771,39.3955,,,,,,,,,,,,,
21773,39.53725,,,,,,,,,,,,,
21774,39.4088,,,,,,,,,,,,,
21776,39.51861,,,,,,,,,,,,,
21777,39.27918,,,,,,,,,,,,,
21778,39.61576,,,,,,,,,,,,,
21779,39.42447,,,,,,,,,,,,,
21780,39.67676,,,,,,,,,,,,,
21781,39.57123,,,,,,,,,,,,,
21782,39.4552,,,,,,,,,,,,,
21783,39.64885,,,,,,,,,,,,,
21784,39.40087,,,,,,,,,,,,,
21787,39.67169,,,,,,,,,,,,,
21788,39.59429,,,,,,,,,,,,,
21790,39.25908,,,,,,,,,,,,,
21791,39.54267,,,,,,,,,,,,,
21793,39.48963,,,,,,,,,,,,,
21794,39.29705,,,,,,,,,,,,,
21795,39.582,,,,,,,,,,,,,
21797,39.33284,,,,,,,,,,,,,
21798,39.53858,,,,,,,,,,,,,
21801,38.38106,,,,,,,,,,,,,
21804,38.31726,,,,,,,,,,,,,
21810,38.29005,,,,,,,,,,,,,
21811,38.31977,,,,,,,,,,,,,
21813,38.42658,,,,,,,,,,,,,
21814,38.29176,,,,,,,,,,,,,
21817,37.98081,,,,,,,,,,,,,
21821,38.16664,,,,,,,,,,,,,
21822,38.28129,,,,,,,,,,,,,
21824,37.97982,,,,,,,,,,,,,
21826,38.32077,,,,,,,,,,,,,
21829,38.09892,,,,,,,,,,,,,
21830,38.40202,,,,,,,,,,,,,
21835,38.53355,,,,,,,,,,,,,
21837,38.4594,,,,,,,,,,,,,
21838,38.01452,,,,,,,,,,,,,
21840,38.25814,,,,,,,,,,,,,
21841,38.24385,,,,,,,,,,,,,
21842,38.3778,,,,,,,,,,,,,
21849,38.37006,,,,,,,,,,,,,
21850,38.36171,,,,,,,,,,,,,
21851,38.07825,,,,,,,,,,,,,
21853,38.20453,,,,,,,,,,,,,
21856,38.33807,,,,,,,,,,,,,
21861,38.53525,,,,,,,,,,,,,
21862,38.39716,,,,,,,,,,,,,
21863,38.19167,,,,,,,,,,,,,
21864,38.04355,,,,,,,,,,,,,
21865,38.28605,,,,,,,,,,,,,
21866,37.9672,,,,,,,,,,,,,
21867,38.11025,,,,,,,,,,,,,
21869,38.43246,,,,,,,,,,,,,
21871,38.10489,,,,,,,,,,,,,
21872,38.4163,,,,,,,,,,,,,
21874,38.39266,,,,,,,,,,,,,
21875,38.44038,,,,,,,,,,,,,
21890,38.15673,,,,,,,,,,,,,
21901,39.58593,,,,,,,,,,,,,
21902,39.55229,,,,,,,,,,,,,
21903,39.57274,,,,,,,,,,,,,
21904,39.62303,,,,,,,,,,,,,
21911,39.68931,,,,,,,,,,,,,
21912,39.42486,,,,,,,,,,,,,
21913,39.40973,,,,,,,,,,,,,
21914,39.57256,,,,,,,,,,,,,
21915,39.50095,,,,,,,,,,,,,
21917,39.67106,,,,,,,,,,,,,
21918,39.68327,,,,,,,,,,,,,
21919,39.42047,,,,,,,,,,,,,
21920,39.65675,,,,,,,,,,,,,
21921,39.62568,,,,,,,,,,,,,
21930,39.37198,,,,,,,,,,,,,
22003,38.8308,,,,,,,,,,,,,
22015,38.78784,,,,,,,,,,,,,
22025,38.59874,,,,,,,,,,,,,
22026,38.56717,,,,,,,,,,,,,
22027,38.89411,,,,,,,,,,,,,
22030,38.83891,,,,,,,,,,,,,
22031,38.85954,,,,,,,,,,,,,
22032,38.82012,,,,,,,,,,,,,
22033,38.87564,,,,,,,,,,,,,
22035,38.85628,,,,,,,,,,,,,
22039,38.74992,,,,,,,,,,,,,
22041,38.8485,,,,,,,,,,,,,
22042,38.86463,,,,,,,,,,,,,
22043,38.90076,,,,,,,,,,,,,
22044,38.85957,,,,,,,,,,,,,
22046,38.88696,,,,,,,,,,,,,
22060,38.70525,,,,,,,,,,,,,
22066,39.01032,,,,,,,,,,,,,
22079,38.67998,,,,,,,,,,,,,
22101,38.9386,,,,,,,,,,,,,
22102,38.95199,,,,,,,,,,,,,
22124,38.8909,,,,,,,,,,,,,
22125,38.68217,,,,,,,,,,,,,
22134,38.53186,,,,,,,,,,,,,
22150,38.77198,,,,,,,,,,,,,
22151,38.80283,,,,,,,,,,,,,
22152,38.77564,,,,,,,,,,,,,
22153,38.74443,,,,,,,,,,,,,
22172,38.5742,,,,,,,,,,,,,
22180,38.89619,,,,,,,,,,,,,
22181,38.9053,,,,,,,,,,,,,
22182,38.93611,,,,,,,,,,,,,
22191,38.6249,,,,,,,,,,,,,
22192,38.68358,,,,,,,,,,,,,
22193,38.64233,,,,,,,,,,,,,
22201,38.88684,,,,,,,,,,,,,
22202,38.8569,,,,,,,,,,,,,
22203,38.87377,,,,,,,,,,,,,
22204,38.86076,,,,,,,,,,,,,
22205,38.88337,,,,,,,,,,,,,
22206,38.8442,,,,,,,,,,,,,
22207,38.90665,,,,,,,,,,,,,
22209,38.89413,,,,,,,,,,,,,
22211,38.88011,,,,,,,,,,,,,
22213,38.89459,,,,,,,,,,,,,
22214,38.87499,,,,,,,,,,,,,
22301,38.81995,,,,,,,,,,,,,
22302,38.82799,,,,,,,,,,,,,
22303,38.794,,,,,,,,,,,,,
22304,38.81361,,,,,,,,,,,,,
22305,38.83655,,,,,,,,,,,,,
22306,38.75655,,,,,,,,,,,,,
22307,38.7708,,,,,,,,,,,,,
22308,38.72957,,,,,,,,,,,,,
22309,38.71931,,,,,,,,,,,,,
22310,38.78447,,,,,,,,,,,,,
22311,38.83442,,,,,,,,,,,,,
22312,38.81685,,,,,,,,,,,,,
22314,38.80732,,,,,,,,,,,,,
22315,38.75735,,,,,,,,,,,,,
22401,38.29928,,,,,,,,,,,,,
22405,38.31568,,,,,,,,,,,,,
22406,38.39964,,,,,,,,,,,,,
22407,38.28581,,,,,,,,,,,,,
22408,38.21916,,,,,,,,,,,,,
22427,38.07177,,,,,,,,,,,,,
22432,37.8637,,,,,,,,,,,,,
22433,38.35875,,,,,,,,,,,,,
22435,37.97216,,,,,,,,,,,,,
22436,38.04698,,,,,,,,,,,,,
22437,37.7764,,,,,,,,,,,,,
22438,38.03788,,,,,,,,,,,,,
22443,38.18078,,,,,,,,,,,,,
22448,38.33996,,,,,,,,,,,,,
22454,37.83599,,,,,,,,,,,,,
22460,37.87612,,,,,,,,,,,,,
22469,38.0667,,,,,,,,,,,,,
22472,37.95897,,,,,,,,,,,,,
22473,37.88316,,,,,,,,,,,,,
22476,38.03807,,,,,,,,,,,,,
22480,37.66631,,,,,,,,,,,,,
22482,37.73723,,,,,,,,,,,,,
22485,38.2717,,,,,,,,,,,,,
22488,38.04986,,,,,,,,,,,,,
22503,37.7624,,,,,,,,,,,,,
22504,37.76346,,,,,,,,,,,,,
22508,38.31732,,,,,,,,,,,,,
22509,38.10642,,,,,,,,,,,,,
22511,37.98352,,,,,,,,,,,,,
22514,37.9724,,,,,,,,,,,,,
22520,38.11651,,,,,,,,,,,,,
22529,38.01036,,,,,,,,,,,,,
22534,38.08473,,,,,,,,,,,,,
22535,38.12314,,,,,,,,,,,,,
22538,38.18941,,,,,,,,,,,,,
22539,37.85865,,,,,,,,,,,,,
22542,38.29348,,,,,,,,,,,,,
22546,37.94342,,,,,,,,,,,,,
22548,37.82929,,,,,,,,,,,,,
22551,38.17273,,,,,,,,,,,,,
22553,38.26594,,,,,,,,,,,,,
22554,38.42285,,,,,,,,,,,,,
22556,38.48624,,,,,,,,,,,,,
22560,37.91289,,,,,,,,,,,,,
22567,38.23395,,,,,,,,,,,,,
22572,37.97552,,,,,,,,,,,,,
22576,37.69398,,,,,,,,,,,,,
22578,37.65063,,,,,,,,,,,,,
22580,38.10941,,,,,,,,,,,,,
22601,39.1743,,,,,,,,,,,,,
22602,39.1508,,,,,,,,,,,,,
22603,39.28153,,,,,,,,,,,,,
22610,38.81803,,,,,,,,,,,,,
22611,39.16374,,,,,,,,,,,,,
22620,39.06417,,,,,,,,,,,,,
22623,38.85158,,,,,,,,,,,,,
22624,39.26535,,,,,,,,,,,,,
22625,39.37397,,,,,,,,,,,,,
22627,38.76554,,,,,,,,,,,,,
22630,38.92909,,,,,,,,,,,,,
22637,39.25057,,,,,,,,,,,,,
22639,38.82625,,,,,,,,,,,,,
22640,38.80737,,,,,,,,,,,,,
22641,39.07795,,,,,,,,,,,,,
22642,38.91532,,,,,,,,,,,,,
22643,38.9034,,,,,,,,,,,,,
22644,38.96362,,,,,,,,,,,,,
22645,39.02152,,,,,,,,,,,,,
22646,39.07019,,,,,,,,,,,,,
22650,38.75893,,,,,,,,,,,,,
22652,38.83921,,,,,,,,,,,,,
22654,39.06863,,,,,,,,,,,,,
22655,39.06443,,,,,,,,,,,,,
22656,39.21723,,,,,,,,,,,,,
22657,39.00155,,,,,,,,,,,,,
22660,38.95628,,,,,,,,,,,,,
22663,39.05,,,,,,,,,,,,,
22664,38.8944,,,,,,,,,,,,,
22701,38.44038,,,,,,,,,,,,,
22709,38.32769,,,,,,,,,,,,,
22711,38.46239,,,,,,,,,,,,,
22712,38.55632,,,,,,,,,,,,,
22713,38.54123,,,,,,,,,,,,,
22714,38.52068,,,,,,,,,,,,,
22715,38.41032,,,,,,,,,,,,,
22716,38.62596,,,,,,,,,,,,,
22718,38.47076,,,,,,,,,,,,,
22719,38.52888,,,,,,,,,,,,,
22720,38.48044,,,,,,,,,,,,,
22722,38.46304,,,,,,,,,,,,,
22723,38.33789,,,,,,,,,,,,,
22724,38.63286,,,,,,,,,,,,,
22725,38.44029,,,,,,,,,,,,,
22726,38.40179,,,,,,,,,,,,,
22727,38.39626,,,,,,,,,,,,,
22728,38.57773,,,,,,,,,,,,,
22729,38.35658,,,,,,,,,,,,,
22730,38.36782,,,,,,,,,,,,,
22731,38.34413,,,,,,,,,,,,,
22732,38.30886,,,,,,,,,,,,,
22733,38.33191,,,,,,,,,,,,,
22734,38.52757,,,,,,,,,,,,,
22735,38.47941,,,,,,,,,,,,,
22736,38.39633,,,,,,,,,,,,,
22737,38.59024,,,,,,,,,,,,,
22738,38.28692,,,,,,,,,,,,,
22740,38.63805,,,,,,,,,,,,,
22741,38.44541,,,,,,,,,,,,,
22742,38.4589,,,,,,,,,,,,,
22743,38.52477,,,,,,,,,,,,,
22746,38.62922,,,,,,,,,,,,,
22747,38.7122,,,,,,,,,,,,,
22749,38.61945,,,,,,,,,,,,,
22801,38.40519,,,,,,,,,,,,,
22802,38.50016,,,,,,,,,,,,,
22807,38.43495,,,,,,,,,,,,,
22810,38.84466,,,,,,,,,,,,,
22811,38.79264,,,,,,,,,,,,,
22812,38.37934,,,,,,,,,,,,,
22815,38.63469,,,,,,,,,,,,,
22820,38.74387,,,,,,,,,,,,,
22821,38.46349,,,,,,,,,,,,,
22824,38.84743,,,,,,,,,,,,,
22827,38.3903,,,,,,,,,,,,,
22830,38.65789,,,,,,,,,,,,,
22831,38.56395,,,,,,,,,,,,,
22832,38.45778,,,,,,,,,,,,,
22834,38.55709,,,,,,,,,,,,,
22835,38.67199,,,,,,,,,,,,,
22840,38.38642,,,,,,,,,,,,,
22841,38.33887,,,,,,,,,,,,,
22842,38.77191,,,,,,,,,,,,,
22843,38.36703,,,,,,,,,,,,,
22844,38.65886,,,,,,,,,,,,,
22845,38.77991,,,,,,,,,,,,,
22846,38.38791,,,,,,,,,,,,,
22847,38.71792,,,,,,,,,,,,,
22849,38.5256,,,,,,,,,,,,,
22850,38.56668,,,,,,,,,,,,,
22851,38.56061,,,,,,,,,,,,,
22853,38.65156,,,,,,,,,,,,,
22901,38.08874,,,,,,,,,,,,,
22902,37.95566,,,,,,,,,,,,,
22903,38.01239,,,,,,,,,,,,,
22904,38.03492,,,,,,,,,,,,,
22908,38.03103,,,,,,,,,,,,,
22911,38.09522,,,,,,,,,,,,,
22920,37.97294,,,,,,,,,,,,,
22922,37.68621,,,,,,,,,,,,,
22923,38.18671,,,,,,,,,,,,,
22931,37.90374,,,,,,,,,,,,,
22932,38.15037,,,,,,,,,,,,,
22935,38.25785,,,,,,,,,,,,,
22936,38.1671,,,,,,,,,,,,,
22937,37.81297,,,,,,,,,,,,,
22938,37.86256,,,,,,,,,,,,,
22939,38.10575,,,,,,,,,,,,,
22940,38.20559,,,,,,,,,,,,,
22942,38.10397,,,,,,,,,,,,,
22943,38.04508,,,,,,,,,,,,,
22946,37.84789,,,,,,,,,,,,,
22947,38.04326,,,,,,,,,,,,,
22948,38.35154,,,,,,,,,,,,,
22949,37.788,,,,,,,,,,,,,
22952,37.95836,,,,,,,,,,,,,
22957,38.22998,,,,,,,,,,,,,
22958,37.8983,,,,,,,,,,,,,
22959,37.93758,,,,,,,,,,,,,
22960,38.21992,,,,,,,,,,,,,
22963,37.84793,,,,,,,,,,,,,
22964,37.71722,,,,,,,,,,,,,
22967,37.79945,,,,,,,,,,,,,
22968,38.24111,,,,,,,,,,,,,
22969,37.79699,,,,,,,,,,,,,
22971,37.75019,,,,,,,,,,,,,
22972,38.21746,,,,,,,,,,,,,
22973,38.33588,,,,,,,,,,,,,
22974,37.96207,,,,,,,,,,,,,
22976,37.84555,,,,,,,,,,,,,
22980,38.09588,,,,,,,,,,,,,
22989,38.29328,,,,,,,,,,,,,
23002,37.34917,,,,,,,,,,,,,
23004,37.68307,,,,,,,,,,,,,
23005,37.75982,,,,,,,,,,,,,
23009,37.81038,,,,,,,,,,,,,
23011,37.47562,,,,,,,,,,,,,
23015,37.93127,,,,,,,,,,,,,
23021,37.40102,,,,,,,,,,,,,
23022,37.7353,,,,,,,,,,,,,
23023,37.78293,,,,,,,,,,,,,
23024,37.92448,,,,,,,,,,,,,
23025,37.41447,,,,,,,,,,,,,
23027,37.64551,,,,,,,,,,,,,
23030,37.34652,,,,,,,,,,,,,
23032,37.65552,,,,,,,,,,,,,
23035,37.49809,,,,,,,,,,,,,
23038,37.75627,,,,,,,,,,,,,
23039,37.65503,,,,,,,,,,,,,
23040,37.51017,,,,,,,,,,,,,
23043,37.55519,,,,,,,,,,,,,
23045,37.42937,,,,,,,,,,,,,
23047,37.84765,,,,,,,,,,,,,
23050,37.48918,,,,,,,,,,,,,
23055,37.7706,,,,,,,,,,,,,
23056,37.41809,,,,,,,,,,,,,
23059,37.70424,,,,,,,,,,,,,
23060,37.65981,,,,,,,,,,,,,
23061,37.4331,,,,,,,,,,,,,
23062,37.258,,,,,,,,,,,,,
23063,37.71694,,,,,,,,,,,,,
23065,37.8016,,,,,,,,,,,,,
23066,37.49836,,,,,,,,,,,,,
23068,37.49511,,,,,,,,,,,,,
23069,37.76924,,,,,,,,,,,,,
23070,37.55065,,,,,,,,,,,,,
23071,37.54326,,,,,,,,,,,,,
23072,37.29543,,,,,,,,,,,,,
23075,37.54938,,,,,,,,,,,,,
23076,37.47328,,,,,,,,,,,,,
23079,37.7248,,,,,,,,,,,,,
23081,37.20758,,,,,,,,,,,,,
23083,37.31899,,,,,,,,,,,,,
23084,37.8864,,,,,,,,,,,,,
23085,37.70623,,,,,,,,,,,,,
23086,37.66296,,,,,,,,,,,,,
23089,37.47593,,,,,,,,,,,,,
23091,37.64647,,,,,,,,,,,,,
23092,37.59402,,,,,,,,,,,,,
23093,38.00153,,,,,,,,,,,,,
23102,37.71053,,,,,,,,,,,,,
23103,37.6506,,,,,,,,,,,,,
23106,37.71524,,,,,,,,,,,,,
23108,37.65523,,,,,,,,,,,,,
23109,37.43263,,,,,,,,,,,,,
23110,37.58338,,,,,,,,,,,,,
23111,37.6112,,,,,,,,,,,,,
23112,37.43738,,,,,,,,,,,,,
23113,37.53935,,,,,,,,,,,,,
23114,37.48317,,,,,,,,,,,,,
23116,37.67152,,,,,,,,,,,,,
23117,37.97736,,,,,,,,,,,,,
23119,37.45139,,,,,,,,,,,,,
23120,37.40872,,,,,,,,,,,,,
23123,37.65238,,,,,,,,,,,,,
23124,37.55271,,,,,,,,,,,,,
23126,37.92285,,,,,,,,,,,,,
23128,37.4514,,,,,,,,,,,,,
23129,37.705,,,,,,,,,,,,,
23130,37.39048,,,,,,,,,,,,,
23138,37.36245,,,,,,,,,,,,,
23139,37.54999,,,,,,,,,,,,,
23140,37.43852,,,,,,,,,,,,,
23141,37.53042,,,,,,,,,,,,,
23146,37.7273,,,,,,,,,,,,,
23147,37.36965,,,,,,,,,,,,,
23148,37.84262,,,,,,,,,,,,,
23149,37.56794,,,,,,,,,,,,,
23150,37.50718,,,,,,,,,,,,,
23153,37.77641,,,,,,,,,,,,,
23156,37.5244,,,,,,,,,,,,,
23160,37.62757,,,,,,,,,,,,,
23161,37.72152,,,,,,,,,,,,,
23163,37.3572,,,,,,,,,,,,,
23168,37.3942,,,,,,,,,,,,,
23169,37.58945,,,,,,,,,,,,,
23173,37.57677,,,,,,,,,,,,,
23175,37.65343,,,,,,,,,,,,,
23176,37.56934,,,,,,,,,,,,,
23177,37.73088,,,,,,,,,,,,,
23180,37.69977,,,,,,,,,,,,,
23181,37.59809,,,,,,,,,,,,,
23185,37.24927,,,,,,,,,,,,,
23188,37.33849,,,,,,,,,,,,,
23192,37.81732,,,,,,,,,,,,,
23219,37.54076,,,,,,,,,,,,,
23220,37.54923,,,,,,,,,,,,,
23221,37.5533,,,,,,,,,,,,,
23222,37.58265,,,,,,,,,,,,,
23223,37.55595,,,,,,,,,,,,,
23224,37.4985,,,,,,,,,,,,,
23225,37.51872,,,,,,,,,,,,,
23226,37.57774,,,,,,,,,,,,,
23227,37.61486,,,,,,,,,,,,,
23228,37.62588,,,,,,,,,,,,,
23229,37.58785,,,,,,,,,,,,,
23230,37.587,,,,,,,,,,,,,
23231,37.44219,,,,,,,,,,,,,
23233,37.64461,,,,,,,,,,,,,
23234,37.45293,,,,,,,,,,,,,
23235,37.51314,,,,,,,,,,,,,
23236,37.47438,,,,,,,,,,,,,
23237,37.40173,,,,,,,,,,,,,
23238,37.59595,,,,,,,,,,,,,
23250,37.50517,,,,,,,,,,,,,
23284,37.54759,,,,,,,,,,,,,
23294,37.63048,,,,,,,,,,,,,
23298,37.5416,,,,,,,,,,,,,
23301,37.68402,,,,,,,,,,,,,
23302,37.85858,,,,,,,,,,,,,
23303,37.90346,,,,,,,,,,,,,
23304,36.99586,,,,,,,,,,,,,
23306,37.56859,,,,,,,,,,,,,
23307,37.43282,,,,,,,,,,,,,
23308,37.82431,,,,,,,,,,,,,
